Year,County,Hospital,Measure,Adverse_Events,Cases,Risk_Adjusted_Rate,Performance_Rating,Latitude,Longitude
2021,Sacramento,Mercy General Hospital,Postoperative Sepsis,5.0,1954.0,0.27,As Expected,38.56955,-121.452
2021,Sacramento,Mercy San Juan Medical Center,Pneumonia,23.0,555.0,4.8,Better,38.66818,-121.312
2021,Sacramento,Mercy San Juan Medical Center,PCI,16.0,323.0,3.2,As Expected,38.66818,-121.312
2021,Sacramento,Mercy San Juan Medical Center,Hip Fracture,4.0,158.0,2.9,As Expected,38.66818,-121.312
2021,Sacramento,Mercy San Juan Medical Center,Heart Failure,32.0,959.0,3.0,As Expected,38.66818,-121.312
2021,Sacramento,Mercy San Juan Medical Center,GI Hemorrhage,10.0,372.0,2.8,As Expected,38.66818,-121.312
2021,Sacramento,Mercy San Juan Medical Center,Carotid Endarterectomy,0.0,53.0,0.0,As Expected,38.66818,-121.312
2021,Sacramento,Mercy San Juan Medical Center,Acute Stroke Subarachnoid,20.0,61.0,27.8,As Expected,38.66818,-121.312
2021,Sacramento,Mercy San Juan Medical Center,Acute Stroke Ischemic,58.0,526.0,8.4,Worse,38.66818,-121.312
2021,Sacramento,Mercy San Juan Medical Center,Acute Stroke Hemorrhagic,70.0,299.0,20.2,As Expected,38.66818,-121.312
2021,Sacramento,Mercy San Juan Medical Center,Acute Stroke,148.0,886.0,10.7,Worse,38.66818,-121.312
2021,Sacramento,Mercy San Juan Medical Center,AMI,30.0,417.0,5.7,As Expected,38.66818,-121.312
2021,Sacramento,Mercy San Juan Medical Center,AAA Repair Endo Unrupture,0.0,20.0,0.0,As Expected,38.66818,-121.312
2021,Sacramento,Mercy San Juan Medical Center,Postoperative Sepsis,3.0,1034.0,0.33,As Expected,38.66818,-121.312
2021,Sacramento,Methodist Hospital of Sacramento,Pneumonia,14.0,206.0,7.2,As Expected,38.46416,-121.417
2021,Sacramento,Methodist Hospital of Sacramento,Hip Fracture,0.0,61.0,0.0,As Expected,38.46416,-121.417
2021,Sacramento,Methodist Hospital of Sacramento,Heart Failure,11.0,400.0,3.7,As Expected,38.46416,-121.417
2021,Sacramento,Methodist Hospital of Sacramento,GI Hemorrhage,3.0,227.0,1.3,As Expected,38.46416,-121.417
2021,Sacramento,Methodist Hospital of Sacramento,Acute Stroke Ischemic,10.0,165.0,8.1,As Expected,38.46416,-121.417
2021,Sacramento,Methodist Hospital of Sacramento,Acute Stroke Hemorrhagic,2.0,14.0,9.9,As Expected,38.46416,-121.417
2021,Sacramento,Methodist Hospital of Sacramento,Acute Stroke,13.0,180.0,10.1,As Expected,38.46416,-121.417
2021,Sacramento,Methodist Hospital of Sacramento,AMI,5.0,41.0,8.5,As Expected,38.46416,-121.417
2021,Sacramento,Methodist Hospital of Sacramento,Postoperative Sepsis,0.0,543.0,0.0,As Expected,38.46416,-121.417
2021,Sacramento,UC Davis Medical Center,Pneumonia,15.0,330.0,4.0,Better,38.55438,-121.457
2021,Sacramento,UC Davis Medical Center,Pancreatic Resection,2.0,27.0,7.4,As Expected,38.55438,-121.457
2021,Sacramento,UC Davis Medical Center,PCI,8.0,204.0,3.5,As Expected,38.55438,-121.457
2021,Sacramento,UC Davis Medical Center,Hip Fracture,2.0,110.0,1.1,As Expected,38.55438,-121.457
2021,Sacramento,UC Davis Medical Center,Heart Failure,26.0,1087.0,2.3,As Expected,38.55438,-121.457
2021,Sacramento,UC Davis Medical Center,GI Hemorrhage,7.0,363.0,1.5,As Expected,38.55438,-121.457
2021,Sacramento,UC Davis Medical Center,Carotid Endarterectomy,0.0,21.0,0.0,As Expected,38.55438,-121.457
2021,Sacramento,UC Davis Medical Center,Acute Stroke Subarachnoid,7.0,57.0,9.9,Better,38.55438,-121.457
2021,Sacramento,UC Davis Medical Center,Acute Stroke Ischemic,16.0,285.0,2.7,Better,38.55438,-121.457
2021,Sacramento,UC Davis Medical Center,Acute Stroke Hemorrhagic,30.0,151.0,16.5,As Expected,38.55438,-121.457
2021,Sacramento,UC Davis Medical Center,Acute Stroke,53.0,493.0,5.6,Better,38.55438,-121.457
2021,Sacramento,UC Davis Medical Center,AMI,15.0,176.0,5.4,As Expected,38.55438,-121.457
2021,Sacramento,UC Davis Medical Center,AAA Repair Open Unrupture,0.0,8.0,0.0,As Expected,38.55438,-121.457
2021,Sacramento,UC Davis Medical Center,AAA Repair Endo Unrupture,1.0,23.0,2.1,As Expected,38.55438,-121.457
2021,Sacramento,UC Davis Medical Center,Postoperative Sepsis,29.0,2731.0,0.77,Worse,38.55438,-121.457
2021,Sacramento,Sutter Medical Center  Sacramento,Pneumonia,27.0,288.0,10.9,As Expected,38.57045,-121.47
2021,Sacramento,Sutter Medical Center  Sacramento,Pancreatic Resection,3.0,42.0,11.8,Worse,38.57045,-121.47
2021,Sacramento,Sutter Medical Center  Sacramento,PCI,10.0,329.0,3.2,As Expected,38.57045,-121.47
2021,Sacramento,Sutter Medical Center  Sacramento,Hip Fracture,3.0,153.0,1.3,As Expected,38.57045,-121.47
2021,Sacramento,Sutter Medical Center  Sacramento,Heart Failure,45.0,886.0,4.6,Worse,38.57045,-121.47
2021,Sacramento,Sutter Medical Center  Sacramento,GI Hemorrhage,14.0,469.0,3.1,As Expected,38.57045,-121.47
2021,Sacramento,Sutter Medical Center  Sacramento,Carotid Endarterectomy,0.0,151.0,0.0,As Expected,38.57045,-121.47
2021,Sacramento,Sutter Medical Center  Sacramento,Acute Stroke Subarachnoid,4.0,19.0,20.4,As Expected,38.57045,-121.47
2021,Sacramento,Sutter Medical Center  Sacramento,Acute Stroke Ischemic,22.0,373.0,5.2,As Expected,38.57045,-121.47
2021,Sacramento,Sutter Medical Center  Sacramento,Acute Stroke Hemorrhagic,14.0,94.0,15.8,As Expected,38.57045,-121.47
2021,Sacramento,Sutter Medical Center  Sacramento,Acute Stroke,40.0,486.0,8.0,As Expected,38.57045,-121.47
2021,Sacramento,Sutter Medical Center  Sacramento,AMI,32.0,637.0,4.9,As Expected,38.57045,-121.47
2021,Sacramento,Sutter Medical Center  Sacramento,AAA Repair Endo Unrupture,0.0,58.0,0.0,As Expected,38.57045,-121.47
2021,Sacramento,Sutter Medical Center  Sacramento,Postoperative Sepsis,19.0,3425.0,0.68,As Expected,38.57045,-121.47
2021,Sacramento,Kaiser Foundation Hospital  South Sacramento,Pneumonia,25.0,438.0,6.9,As Expected,38.47144,-121.424
2021,Sacramento,Kaiser Foundation Hospital  South Sacramento,PCI,13.0,276.0,6.1,As Expected,38.47144,-121.424
2021,Sacramento,Kaiser Foundation Hospital  South Sacramento,Hip Fracture,3.0,168.0,1.7,As Expected,38.47144,-121.424
2021,Sacramento,Kaiser Foundation Hospital  South Sacramento,Heart Failure,15.0,807.0,2.0,As Expected,38.47144,-121.424
2021,Sacramento,Kaiser Foundation Hospital  South Sacramento,GI Hemorrhage,11.0,240.0,3.9,As Expected,38.47144,-121.424
2021,Sacramento,Kaiser Foundation Hospital  South Sacramento,Carotid Endarterectomy,1.0,9.0,5.8,As Expected,38.47144,-121.424
2021,Sacramento,Kaiser Foundation Hospital  South Sacramento,Acute Stroke Subarachnoid,0.0,4.0,0.0,As Expected,38.47144,-121.424
2021,Sacramento,Kaiser Foundation Hospital  South Sacramento,Acute Stroke Ischemic,12.0,246.0,6.5,As Expected,38.47144,-121.424
2021,Sacramento,Kaiser Foundation Hospital  South Sacramento,Acute Stroke Hemorrhagic,12.0,66.0,20.0,As Expected,38.47144,-121.424
2021,Sacramento,Kaiser Foundation Hospital  South Sacramento,Acute Stroke,24.0,316.0,9.4,As Expected,38.47144,-121.424
2021,Sacramento,Kaiser Foundation Hospital  South Sacramento,AMI,20.0,365.0,6.8,As Expected,38.47144,-121.424
2021,Sacramento,Kaiser Foundation Hospital  South Sacramento,AAA Repair Endo Unrupture,0.0,26.0,0.0,As Expected,38.47144,-121.424
2021,Sacramento,Kaiser Foundation Hospital  South Sacramento,Postoperative Sepsis,6.0,1285.0,0.3,As Expected,38.47144,-121.424
2021,Sacramento,Kaiser Foundation Hospital  South Sacramento,Elective PCI Stroke,0.0,57.0,0.0,As Expected,38.47144,-121.42409
2021,Sacramento,Kaiser Foundation Hospital  South Sacramento,Elective PCI Mortality,0.0,57.0,0.0,As Expected,38.47144,-121.42409
2021,Sacramento,Mercy Hospital of Folsom,Pneumonia,9.0,201.0,6.2,As Expected,38.67223,-121.142
2021,Sacramento,Mercy Hospital of Folsom,Hip Fracture,2.0,99.0,2.6,As Expected,38.67223,-121.142
2021,Sacramento,Mercy Hospital of Folsom,Heart Failure,12.0,366.0,2.9,As Expected,38.67223,-121.142
2021,Sacramento,Mercy Hospital of Folsom,GI Hemorrhage,4.0,163.0,2.1,As Expected,38.67223,-121.142
2021,Sacramento,Mercy Hospital of Folsom,Acute Stroke Ischemic,2.0,139.0,2.3,As Expected,38.67223,-121.142
2021,Sacramento,Mercy Hospital of Folsom,Acute Stroke Hemorrhagic,1.0,7.0,10.4,As Expected,38.67223,-121.142
2021,Sacramento,Mercy Hospital of Folsom,Acute Stroke,4.0,147.0,4.7,As Expected,38.67223,-121.142
2021,Sacramento,Mercy Hospital of Folsom,AMI,1.0,30.0,1.5,As Expected,38.67223,-121.142
2021,Sacramento,Mercy Hospital of Folsom,Postoperative Sepsis,5.0,343.0,2.73,Worse,38.67223,-121.142
2021,San Benito,Hazel Hawkins Memorial Hospital,Pneumonia,1.0,41.0,4.2,As Expected,36.835,-121.386
2021,San Benito,Hazel Hawkins Memorial Hospital,Hip Fracture,1.0,12.0,11.9,As Expected,36.835,-121.386
2021,San Benito,Hazel Hawkins Memorial Hospital,Heart Failure,3.0,68.0,9.2,As Expected,36.835,-121.386
2021,San Benito,Hazel Hawkins Memorial Hospital,GI Hemorrhage,0.0,32.0,0.0,As Expected,36.835,-121.386
2021,San Benito,Hazel Hawkins Memorial Hospital,Acute Stroke Ischemic,2.0,28.0,19.1,As Expected,36.835,-121.386
2021,San Benito,Hazel Hawkins Memorial Hospital,Acute Stroke Hemorrhagic,2.0,3.0,65.1,As Expected,36.835,-121.386
2021,San Benito,Hazel Hawkins Memorial Hospital,Acute Stroke,4.0,31.0,30.6,Worse,36.835,-121.386
2021,San Benito,Hazel Hawkins Memorial Hospital,Postoperative Sepsis,0.0,30.0,0.0,As Expected,36.835,-121.386
2021,San Bernardino,Bear Valley Community Hospital,Pneumonia,0.0,13.0,0.0,As Expected,34.24728,-116.889
2021,San Bernardino,Bear Valley Community Hospital,Heart Failure,0.0,9.0,0.0,As Expected,34.24728,-116.889
2021,San Bernardino,Chino Valley Medical Center,Pneumonia,22.0,201.0,10.2,As Expected,34.02626,-117.687
2021,San Bernardino,Chino Valley Medical Center,PCI,2.0,35.0,5.2,As Expected,34.02626,-117.687
2021,San Bernardino,Chino Valley Medical Center,Hip Fracture,1.0,33.0,2.7,As Expected,34.02626,-117.687
2021,San Bernardino,Chino Valley Medical Center,Heart Failure,3.0,211.0,2.0,As Expected,34.02626,-117.687
2021,San Bernardino,Chino Valley Medical Center,GI Hemorrhage,5.0,108.0,5.3,As Expected,34.02626,-117.687
2021,San Bernardino,Chino Valley Medical Center,Acute Stroke Ischemic,2.0,26.0,10.9,As Expected,34.02626,-117.687
2021,San Bernardino,Chino Valley Medical Center,Acute Stroke,2.0,27.0,17.6,As Expected,34.02626,-117.687
2021,San Bernardino,Chino Valley Medical Center,AMI,5.0,67.0,8.0,As Expected,34.02626,-117.687
2021,San Bernardino,Montclair Hospital Medical Center,Pneumonia,20.0,244.0,6.0,As Expected,34.07774,-117.696
2021,San Bernardino,Montclair Hospital Medical Center,Hip Fracture,0.0,4.0,0.0,As Expected,34.07774,-117.696
2021,San Bernardino,Montclair Hospital Medical Center,Heart Failure,1.0,100.0,0.8,As Expected,34.07774,-117.696
2021,San Bernardino,Montclair Hospital Medical Center,GI Hemorrhage,1.0,70.0,0.8,As Expected,34.07774,-117.696
2021,San Bernardino,Montclair Hospital Medical Center,AMI,0.0,14.0,0.0,As Expected,34.07774,-117.696
2021,San Bernardino,Montclair Hospital Medical Center,Postoperative Sepsis,0.0,10.0,0.0,As Expected,34.07774,-117.696
2021,San Bernardino,Kaiser Foundation Hospital  Fontana,Pneumonia,50.0,572.0,8.9,As Expected,34.0725,-117.435
2021,San Bernardino,Kaiser Foundation Hospital  Fontana,PCI,9.0,235.0,4.8,As Expected,34.0725,-117.435
2021,San Bernardino,Kaiser Foundation Hospital  Fontana,Hip Fracture,0.0,222.0,0.0,As Expected,34.0725,-117.435
2021,San Bernardino,Kaiser Foundation Hospital  Fontana,Heart Failure,31.0,734.0,4.2,Worse,34.0725,-117.435
2021,San Bernardino,Kaiser Foundation Hospital  Fontana,GI Hemorrhage,20.0,559.0,4.1,As Expected,34.0725,-117.435
2021,San Bernardino,Kaiser Foundation Hospital  Fontana,Carotid Endarterectomy,0.0,36.0,0.0,As Expected,34.0725,-117.435
2021,San Bernardino,Kaiser Foundation Hospital  Fontana,Acute Stroke Subarachnoid,2.0,34.0,14.0,As Expected,34.0725,-117.435
2021,San Bernardino,Kaiser Foundation Hospital  Fontana,Acute Stroke Ischemic,21.0,395.0,6.2,As Expected,34.0725,-117.435
2021,San Bernardino,Kaiser Foundation Hospital  Fontana,Acute Stroke Hemorrhagic,28.0,183.0,21.3,As Expected,34.0725,-117.435
2021,San Bernardino,Kaiser Foundation Hospital  Fontana,Acute Stroke,51.0,612.0,9.6,As Expected,34.0725,-117.435
2021,San Bernardino,Kaiser Foundation Hospital  Fontana,AMI,21.0,479.0,7.8,As Expected,34.0725,-117.435
2021,San Bernardino,Kaiser Foundation Hospital  Fontana,AAA Repair Open Unrupture,2.0,5.0,51.4,As Expected,34.0725,-117.435
2021,San Bernardino,Kaiser Foundation Hospital  Fontana,AAA Repair Endo Unrupture,1.0,28.0,5.7,As Expected,34.0725,-117.435
2021,San Bernardino,Kaiser Foundation Hospital  Fontana,Postoperative Sepsis,14.0,2102.0,0.65,As Expected,34.0725,-117.435
2021,San Bernardino,Loma Linda University Medical Center,Pneumonia,19.0,358.0,5.5,As Expected,34.05164,-117.261
2021,San Bernardino,Loma Linda University Medical Center,Pancreatic Resection,0.0,42.0,0.0,As Expected,34.05164,-117.261
2021,San Bernardino,Loma Linda University Medical Center,PCI,26.0,452.0,3.3,As Expected,34.05164,-117.261
2021,San Bernardino,Loma Linda University Medical Center,Hip Fracture,1.0,134.0,0.8,As Expected,34.05164,-117.261
2021,San Bernardino,Loma Linda University Medical Center,Heart Failure,36.0,999.0,3.6,As Expected,34.05164,-117.261
2021,San Bernardino,Loma Linda University Medical Center,GI Hemorrhage,13.0,342.0,3.4,As Expected,34.05164,-117.261
2021,San Bernardino,Loma Linda University Medical Center,Carotid Endarterectomy,0.0,24.0,0.0,As Expected,34.05164,-117.261
2021,San Bernardino,Loma Linda University Medical Center,Acute Stroke Subarachnoid,22.0,65.0,30.4,As Expected,34.05164,-117.261
2021,San Bernardino,Loma Linda University Medical Center,Acute Stroke Ischemic,40.0,351.0,8.0,Worse,34.05164,-117.261
2021,San Bernardino,Loma Linda University Medical Center,Acute Stroke Hemorrhagic,45.0,182.0,24.2,As Expected,34.05164,-117.261
2021,San Bernardino,Loma Linda University Medical Center,Acute Stroke,107.0,598.0,11.8,Worse,34.05164,-117.261
2021,San Bernardino,Loma Linda University Medical Center,AMI,43.0,594.0,5.8,As Expected,34.05164,-117.261
2021,San Bernardino,Loma Linda University Medical Center,AAA Repair Endo Unrupture,0.0,15.0,0.0,As Expected,34.05164,-117.261
2021,San Bernardino,Loma Linda University Medical Center,Postoperative Sepsis,10.0,3034.0,0.25,Better,34.05164,-117.261
2021,San Bernardino,Mountains Community Hospital,Pneumonia,0.0,18.0,0.0,As Expected,34.26583,-117.167
2021,San Bernardino,Mountains Community Hospital,Heart Failure,0.0,4.0,0.0,As Expected,34.26583,-117.167
2021,San Bernardino,Redlands Community Hospital,Pneumonia,37.0,400.0,8.5,As Expected,34.03699,-117.204
2021,San Bernardino,Redlands Community Hospital,Hip Fracture,1.0,125.0,0.8,As Expected,34.03699,-117.204
2021,San Bernardino,Redlands Community Hospital,Heart Failure,10.0,232.0,3.8,As Expected,34.03699,-117.204
2021,San Bernardino,Redlands Community Hospital,GI Hemorrhage,6.0,219.0,4.5,As Expected,34.03699,-117.204
2021,San Bernardino,Redlands Community Hospital,Carotid Endarterectomy,0.0,8.0,0.0,As Expected,34.03699,-117.204
2021,San Bernardino,Redlands Community Hospital,Acute Stroke Subarachnoid,3.0,12.0,28.6,As Expected,34.03699,-117.204
2021,San Bernardino,Redlands Community Hospital,Acute Stroke Ischemic,12.0,170.0,5.9,As Expected,34.03699,-117.204
2021,San Bernardino,Redlands Community Hospital,Acute Stroke Hemorrhagic,9.0,35.0,30.2,As Expected,34.03699,-117.204
2021,San Bernardino,Redlands Community Hospital,Acute Stroke,24.0,217.0,11.3,As Expected,34.03699,-117.204
2021,San Bernardino,Redlands Community Hospital,AMI,2.0,28.0,5.2,As Expected,34.03699,-117.204
2021,San Bernardino,Redlands Community Hospital,AAA Repair Endo Unrupture,0.0,5.0,0.0,As Expected,34.03699,-117.204
2021,San Bernardino,Redlands Community Hospital,Postoperative Sepsis,7.0,1200.0,0.82,As Expected,34.03699,-117.204
2021,San Bernardino,San Antonio Regional Hospital,Pneumonia,39.0,559.0,10.1,As Expected,34.10056,-117.638
2021,San Bernardino,San Antonio Regional Hospital,Pancreatic Resection,0.0,6.0,0.0,As Expected,34.10056,-117.638
2021,San Bernardino,San Antonio Regional Hospital,PCI,15.0,357.0,3.9,As Expected,34.10056,-117.638
2021,San Bernardino,San Antonio Regional Hospital,Hip Fracture,5.0,169.0,4.9,As Expected,34.10056,-117.638
2021,San Bernardino,San Antonio Regional Hospital,Heart Failure,23.0,570.0,5.1,Worse,34.10056,-117.638
2021,San Bernardino,San Antonio Regional Hospital,GI Hemorrhage,12.0,378.0,3.9,As Expected,34.10056,-117.638
2021,San Bernardino,San Antonio Regional Hospital,Carotid Endarterectomy,0.0,27.0,0.0,As Expected,34.10056,-117.638
2021,San Bernardino,San Antonio Regional Hospital,Acute Stroke Subarachnoid,4.0,10.0,30.9,As Expected,34.10056,-117.638
2021,San Bernardino,San Antonio Regional Hospital,Acute Stroke Ischemic,12.0,355.0,5.2,As Expected,34.10056,-117.638
2021,San Bernardino,San Antonio Regional Hospital,Acute Stroke Hemorrhagic,16.0,79.0,25.3,As Expected,34.10056,-117.638
2021,San Bernardino,San Antonio Regional Hospital,Acute Stroke,32.0,444.0,10.3,As Expected,34.10056,-117.638
2021,San Bernardino,San Antonio Regional Hospital,AMI,33.0,578.0,5.7,As Expected,34.10056,-117.638
2021,San Bernardino,San Antonio Regional Hospital,AAA Repair Endo Unrupture,0.0,5.0,0.0,As Expected,34.10056,-117.638
2021,San Bernardino,San Antonio Regional Hospital,Postoperative Sepsis,6.0,791.0,0.86,As Expected,34.10056,-117.638
2021,San Bernardino,Community Hospital of San Bernardino,Pneumonia,8.0,141.0,6.6,As Expected,34.13138,-117.322
2021,San Bernardino,Community Hospital of San Bernardino,Hip Fracture,0.0,27.0,0.0,As Expected,34.13138,-117.322
2021,San Bernardino,Community Hospital of San Bernardino,Heart Failure,0.0,212.0,0.0,As Expected,34.13138,-117.322
2021,San Bernardino,Community Hospital of San Bernardino,GI Hemorrhage,5.0,102.0,4.0,As Expected,34.13138,-117.322
2021,San Bernardino,Community Hospital of San Bernardino,Acute Stroke Ischemic,0.0,34.0,0.0,As Expected,34.13138,-117.322
2021,San Bernardino,Community Hospital of San Bernardino,Acute Stroke,0.0,36.0,0.0,As Expected,34.13138,-117.322
2021,San Bernardino,Community Hospital of San Bernardino,AMI,2.0,38.0,6.9,As Expected,34.13138,-117.322
2021,San Bernardino,Community Hospital of San Bernardino,Postoperative Sepsis,0.0,89.0,0.0,As Expected,34.13138,-117.322
2021,San Bernardino,St. Bernardine Medical Center,Pneumonia,44.0,419.0,11.3,Worse,34.1341,-117.278
2021,San Bernardino,St. Bernardine Medical Center,PCI,14.0,335.0,4.5,As Expected,34.1341,-117.278
2021,San Bernardino,St. Bernardine Medical Center,Hip Fracture,0.0,68.0,0.0,As Expected,34.1341,-117.278
2021,San Bernardino,St. Bernardine Medical Center,Heart Failure,21.0,746.0,3.4,As Expected,34.1341,-117.278
2021,San Bernardino,St. Bernardine Medical Center,GI Hemorrhage,15.0,305.0,4.1,As Expected,34.1341,-117.278
2021,San Bernardino,St. Bernardine Medical Center,Carotid Endarterectomy,0.0,6.0,0.0,As Expected,34.1341,-117.278
2021,San Bernardino,St. Bernardine Medical Center,Acute Stroke Subarachnoid,3.0,6.0,31.0,As Expected,34.1341,-117.278
2021,San Bernardino,St. Bernardine Medical Center,Acute Stroke Ischemic,14.0,273.0,6.6,As Expected,34.1341,-117.278
2021,San Bernardino,St. Bernardine Medical Center,Acute Stroke Hemorrhagic,19.0,89.0,18.5,As Expected,34.1341,-117.278
2021,San Bernardino,St. Bernardine Medical Center,Acute Stroke,36.0,368.0,9.4,As Expected,34.1341,-117.278
2021,San Bernardino,St. Bernardine Medical Center,AMI,30.0,496.0,6.0,As Expected,34.1341,-117.278
2021,San Bernardino,St. Bernardine Medical Center,Postoperative Sepsis,1.0,1555.0,0.08,Better,34.1341,-117.278
2021,San Bernardino,St. Mary Medical Center  Apple Valley,Pneumonia,21.0,340.0,9.6,As Expected,34.54053,-117.265
2021,San Bernardino,St. Mary Medical Center  Apple Valley,PCI,6.0,274.0,3.5,As Expected,34.54053,-117.265
2021,San Bernardino,St. Mary Medical Center  Apple Valley,Hip Fracture,1.0,113.0,1.2,As Expected,34.54053,-117.265
2021,San Bernardino,St. Mary Medical Center  Apple Valley,Heart Failure,15.0,694.0,3.2,As Expected,34.54053,-117.265
2021,San Bernardino,St. Mary Medical Center  Apple Valley,GI Hemorrhage,8.0,265.0,4.1,As Expected,34.54053,-117.265
2021,San Bernardino,St. Mary Medical Center  Apple Valley,Carotid Endarterectomy,0.0,18.0,0.0,As Expected,34.54053,-117.265
2021,San Bernardino,St. Mary Medical Center  Apple Valley,Acute Stroke Ischemic,8.0,289.0,3.4,As Expected,34.54053,-117.265
2021,San Bernardino,St. Mary Medical Center  Apple Valley,Acute Stroke Hemorrhagic,0.0,7.0,0.0,As Expected,34.54053,-117.265
2021,San Bernardino,St. Mary Medical Center  Apple Valley,Acute Stroke,8.0,297.0,5.6,As Expected,34.54053,-117.265
2021,San Bernardino,St. Mary Medical Center  Apple Valley,AMI,19.0,457.0,5.9,As Expected,34.54053,-117.265
2021,San Bernardino,St. Mary Medical Center  Apple Valley,Postoperative Sepsis,2.0,544.0,0.57,As Expected,34.54053,-117.265
2021,San Bernardino,Victor Valley Global Medical Center,Pneumonia,16.0,259.0,9.4,As Expected,34.52817,-117.292
2021,San Bernardino,Victor Valley Global Medical Center,Hip Fracture,0.0,35.0,0.0,As Expected,34.52817,-117.292
2021,San Bernardino,Victor Valley Global Medical Center,Heart Failure,1.0,147.0,1.0,As Expected,34.52817,-117.292
2021,San Bernardino,Victor Valley Global Medical Center,GI Hemorrhage,1.0,84.0,3.4,As Expected,34.52817,-117.292
2021,San Bernardino,Victor Valley Global Medical Center,Acute Stroke Ischemic,1.0,26.0,5.0,As Expected,34.52817,-117.292
2021,San Bernardino,Victor Valley Global Medical Center,Acute Stroke,1.0,26.0,8.6,As Expected,34.52817,-117.292
2021,San Bernardino,Victor Valley Global Medical Center,AMI,1.0,23.0,3.6,As Expected,34.52817,-117.292
2021,San Bernardino,Colorado River Medical Center,Pneumonia,0.0,20.0,0.0,As Expected,34.8325,-114.618
2021,San Bernardino,Colorado River Medical Center,Heart Failure,0.0,17.0,0.0,As Expected,34.8325,-114.618
2021,San Bernardino,Colorado River Medical Center,GI Hemorrhage,0.0,6.0,0.0,As Expected,34.8325,-114.618
2021,San Bernardino,Hi-Desert Medical Center,Pneumonia,4.0,104.0,5.7,As Expected,34.13323,-116.276
2021,San Bernardino,Hi-Desert Medical Center,Hip Fracture,1.0,25.0,6.7,As Expected,34.13323,-116.276
2021,San Bernardino,Hi-Desert Medical Center,Heart Failure,2.0,72.0,5.0,As Expected,34.13323,-116.276
2021,San Bernardino,Hi-Desert Medical Center,Acute Stroke Ischemic,0.0,28.0,0.0,As Expected,34.13323,-116.276
2021,San Bernardino,Hi-Desert Medical Center,Acute Stroke,0.0,28.0,0.0,As Expected,34.13323,-116.276
2021,San Bernardino,Hi-Desert Medical Center,AMI,0.0,5.0,0.0,As Expected,34.13323,-116.276
2021,San Bernardino,Desert Valley Hospital,Pneumonia,19.0,389.0,4.5,Better,34.47093,-117.297
2021,San Bernardino,Desert Valley Hospital,PCI,9.0,228.0,3.4,As Expected,34.47093,-117.297
2021,San Bernardino,Desert Valley Hospital,Hip Fracture,0.0,78.0,0.0,As Expected,34.47093,-117.297
2021,San Bernardino,Desert Valley Hospital,Heart Failure,5.0,463.0,1.3,As Expected,34.47093,-117.297
2021,San Bernardino,Desert Valley Hospital,GI Hemorrhage,3.0,176.0,2.5,As Expected,34.47093,-117.297
2021,San Bernardino,Desert Valley Hospital,Acute Stroke Ischemic,1.0,72.0,2.3,As Expected,34.47093,-117.297
2021,San Bernardino,Desert Valley Hospital,Acute Stroke,2.0,75.0,5.7,As Expected,34.47093,-117.297
2021,San Bernardino,Desert Valley Hospital,AMI,12.0,314.0,4.5,As Expected,34.47093,-117.297
2021,San Bernardino,Desert Valley Hospital,AAA Repair Endo Unrupture,0.0,3.0,0.0,As Expected,34.47093,-117.297
2021,San Bernardino,Desert Valley Hospital,Elective PCI Stroke,0.0,35.0,0.0,As Expected,34.47093,-117.29778
2021,San Bernardino,Desert Valley Hospital,Elective PCI Mortality,0.0,35.0,0.0,As Expected,34.47093,-117.29778
2021,San Bernardino,Desert Valley Hospital,Postoperative Sepsis,0.0,10.0,0.0,As Expected,34.47093,-117.297
2021,San Bernardino,Arrowhead Regional Medical Center,Pneumonia,34.0,296.0,8.9,As Expected,34.07163,-117.352
2021,San Bernardino,Arrowhead Regional Medical Center,Pancreatic Resection,0.0,6.0,0.0,As Expected,34.07163,-117.352
2021,San Bernardino,Arrowhead Regional Medical Center,PCI,1.0,53.0,3.0,As Expected,34.07163,-117.352
2021,San Bernardino,Arrowhead Regional Medical Center,Hip Fracture,4.0,95.0,3.5,As Expected,34.07163,-117.352
2021,San Bernardino,Arrowhead Regional Medical Center,Heart Failure,11.0,566.0,2.4,As Expected,34.07163,-117.352
2021,San Bernardino,Arrowhead Regional Medical Center,GI Hemorrhage,7.0,196.0,3.0,As Expected,34.07163,-117.352
2021,San Bernardino,Arrowhead Regional Medical Center,Carotid Endarterectomy,0.0,7.0,0.0,As Expected,34.07163,-117.352
2021,San Bernardino,Arrowhead Regional Medical Center,Acute Stroke Subarachnoid,10.0,20.0,33.3,As Expected,34.07163,-117.352
2021,San Bernardino,Arrowhead Regional Medical Center,Acute Stroke Ischemic,22.0,226.0,8.5,Worse,34.07163,-117.352
2021,San Bernardino,Arrowhead Regional Medical Center,Acute Stroke Hemorrhagic,23.0,101.0,18.8,As Expected,34.07163,-117.352
2021,San Bernardino,Arrowhead Regional Medical Center,Acute Stroke,55.0,347.0,10.8,Worse,34.07163,-117.352
2021,San Bernardino,Arrowhead Regional Medical Center,AMI,3.0,86.0,5.0,As Expected,34.07163,-117.352
2021,San Bernardino,Arrowhead Regional Medical Center,AAA Repair Endo Unrupture,0.0,3.0,0.0,As Expected,34.07163,-117.352
2021,San Bernardino,Arrowhead Regional Medical Center,Postoperative Sepsis,2.0,382.0,0.71,As Expected,34.07163,-117.352
2021,San Bernardino,Barstow Community Hospital,Pneumonia,6.0,92.0,10.0,As Expected,34.89352,-117.016
